MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	104.05859	s	7/22/2025 3:44:03 PM
AXIAL Displacement	AXIAL Force	Time	Date
mm	N	s	d
0.24718046	2575.4614	47.777344	45860
0.2508238	2524.5371	47.876953	45860
0.24950504	2496.0498	47.976563	45860
0.25710464	2570.7908	48.076172	45860
0.2582036	2481.3232	48.175781	45860
0.23811311	2528.345	48.275391	45860
0.24923682	2474.5039	48.375	45860
0.24468824	2345.6753	48.474609	45860
0.25381893	2373.5151	48.574219	45860
0.24135038	2382.5676	48.673828	45860
0.22595748	2311.0776	48.773438	45860
0.23352727	2352.0488	48.873047	45860
0.22126734	2275.198	48.972656	45860
0.24606287	2406.3494	49.072266	45860
0.2377294	2251.1731	49.171875	45860
0.25226176	2156.7888	49.271484	45860
0.23558736	2067.7891	49.371094	45860
0.22266805	1998.5973	49.470703	45860
0.2274178	2009.0225	49.570313	45860
0.23538992	1964.9839	49.669922	45860
0.23558363	1829.5651	49.769531	45860
0.21779165	1788.5236	49.869141	45860
0.23072213	1722.2003	49.96875	45860
0.21831691	1563.8397	50.068359	45860
0.20687655	1510.2095	50.167969	45860
0.20613521	1506.7439	50.267578	45860
0.21323189	1340.1248	50.367188	45860
0.19370019	1279.3136	50.466797	45860
0.19028038	1218.9025	50.566406	45860
0.20895898	1170.2301	50.666016	45860
0.19634888	987.99634	50.765625	45860
0.19486621	1015.7958	50.865234	45860
0.18852577	927.81195	50.964844	45860
0.18616766	933.82599	51.064453	45860
0.19306317	905.65668	51.164063	45860
0.17619506	859.60046	51.263672	45860
0.16822293	863.4245	51.363281	45860
0.15925616	838.32861	51.462891	45860
0.16344339	802.19049	51.5625	45860
0.16281754	815.8623	51.662109	45860
0.15439466	772.9903	51.761719	45860
0.15841424	757.57037	51.861328	45860
0.15103072	834.70715	51.960938	45860
0.12876838	734.51129	52.060547	45860
0.15475601	730.58716	52.160156	45860
0.15445799	741.15491	52.259766	45860
0.13417006	707.11646	52.359375	45860
0.1222007	759.09167	52.458984	45860
0.12673065	703.66034	52.558594	45860
0.11433288	713.23199	52.658203	45860
0.10922551	709.47595	52.757813	45860
0.11334196	701.36322	52.857422	45860
0.11590496	718.30908	52.957031	45860
0.10413304	675.90271	53.056641	45860
0.10164455	705.50806	53.15625	45860
0.086851418	651.11139	53.255859	45860
0.089481473	710.75513	53.355469	45860
0.071540475	673.08728	53.455078	45860
0.078435987	706.42352	53.554688	45860
0.071920455	688.93561	53.654297	45860
0.076461583	676.61005	53.753906	45860
0.070434064	654.52277	53.853516	45860
0.064097345	670.7478	53.953125	45860
0.052019954	661.79504	54.052734	45860
0.056218356	703.79724	54.152344	45860
0.03683567	633.08191	54.251953	45860
0.0295192	683.33002	54.351563	45860
0.034619123	663.1687	54.451172	45860
0.018939376	626.92072	54.550781	45860
0.025719404	622.35956	54.650391	45860
0.015955418	642.79932	54.75	45860
0.011343509	650.67413	54.849609	45860
0.010620803	624.68927	54.949219	45860
-0.0043436885	551.29315	55.048828	45860
0.00068172812	515.45911	55.148438	45860
-0.0017285347	407.40659	55.248047	45860
-0.00049546361	373.16885	55.347656	45860
-0.0049136579	310.49271	55.447266	45860
-0.025536865	143.89911	55.546875	45860
-0.035353005	113.90727	55.646484	45860
-0.033549964	-79.519112	55.746094	45860
-0.046629459	-163.85176	55.845703	45860
-0.041216612	-142.62787	55.945313	45860
-0.06281957	-346.60284	56.044922	45860
-0.058669597	-348.97076	56.144531	45860
-0.067576766	-426.45541	56.244141	45860
-0.060662627	-574.35364	56.34375	45860
-0.068262219	-603.50677	56.443359	45860
-0.079736114	-650.65875	56.542969	45860
-0.073958188	-868.63104	56.642578	45860
-0.08379668	-936.46582	56.742188	45860
-0.080361962	-960.72443	56.841797	45860
-0.092852861	-1083.759	56.941406	45860
-0.092983246	-1124.0532	57.041016	45860
-0.10112301	-1282.5811	57.140625	45860
-0.1087226	-1334.3203	57.240234	45860
-0.11097267	-1358.3661	57.339844	45860
-0.10995567	-1550.2745	57.439453	45860
-0.11081994	-1544.5891	57.539063	45860
-0.12888387	-1616.2623	57.638672	45860
-0.13063103	-1617.001	57.738281	45860
-0.13559312	-1717.6843	57.837891	45860
-0.13733655	-1797.0721	57.9375	45860
-0.13152137	-1862.5985	58.037109	45860
-0.15693158	-1749.4093	58.136719	45860
-0.15694275	-1857.6462	58.236328	45860
-0.15654042	-1933.7958	58.335938	45860
-0.16690046	-2046.6666	58.435547	45860
-0.16669929	-2052.6001	58.535156	45860
-0.16218796	-2141.8953	58.634766	45860
-0.1699999	-2144.2712	58.734375	45860
-0.17744303	-2318.0149	58.833984	45860
-0.16430765	-2242.7219	58.933594	45860
-0.18155575	-2321.6619	59.033203	45860
-0.17141551	-2321.5798	59.132813	45860
-0.18762797	-2424.9895	59.232422	45860
-0.19742176	-2412.2097	59.332031	45860
-0.19770488	-2429.3237	59.431641	45860
-0.19171089	-2462.3381	59.53125	45860
-0.20746887	-2490.3215	59.630859	45860
-0.20739809	-2489.5234	59.730469	45860
-0.21157414	-2569.8547	59.830078	45860
-0.21447614	-2606.5098	59.929688	45860
-0.20159036	-2588.3704	60.029297	45860
-0.21404028	-2628.8867	60.128906	45860
-0.22055954	-2685.5435	60.228516	45860
-0.23424625	-2697.6238	60.328125	45860
-0.23662671	-2749.4548	60.427734	45860
-0.23023412	-2639.4973	60.527344	45860
-0.22470206	-2823.8218	60.626953	45860
-0.23084134	-2784.2649	60.726563	45860
-0.23741275	-2854.0645	60.826172	45860
-0.22428855	-2721.229	60.925781	45860
-0.2294369	-2898.3638	61.025391	45860
-0.24329126	-2869.6531	61.125	45860
-0.23839995	-2939.3979	61.224609	45860
-0.23567677	-2800.7622	61.324219	45860
-0.24911016	-2838.2769	61.423828	45860
-0.23967028	-2914.5139	61.523438	45860
-0.23306161	-2870.7844	61.623047	45860
-0.2364032	-2943.113	61.722656	45860
-0.23813546	-2934.2991	61.822266	45860
-0.25537983	-2971.5146	61.921875	45860
-0.25080517	-2842.0356	62.021484	45860
-0.25087222	-2930.4946	62.121094	45860
-0.24783984	-2989.302	62.220703	45860
-0.25768578	-3004.5813	62.320313	45860
-0.25315583	-3020.5234	62.419922	45860
-0.24848804	-3072.0425	62.519531	45860
-0.25041774	-2853.6511	62.619141	45860
-0.24430081	-2917.5891	62.71875	45860
-0.24787709	-2963.1299	62.818359	45860
-0.26797503	-2959.9941	62.917969	45860
-0.24967268	-2925.1003	63.017578	45860
-0.2412498	-2948.3999	63.117188	45860
-0.24616346	-2827.2173	63.216797	45860
-0.24219602	-2962.7407	63.316406	45860
-0.25790557	-2772.5588	63.416016	45860
-0.24281442	-2737.1492	63.515625	45860
-0.24245679	-2834.8208	63.615234	45860
-0.25216863	-2736.5225	63.714844	45860
-0.22856891	-2693.905	63.814453	45860
