MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	104.04199	s	7/22/2025 4:33:19 PM
AXIAL Displacement	AXIAL Force	Time	Date
mm	N	s	d
-0.013314188	130.19424	39.692383	45860
-0.0048317015	129.37096	39.791992	45860
-0.006608665	101.05315	39.891602	45860
0.0049322844	134.57193	39.991211	45860
0.024400651	127.5395	40.09082	45860
0.0084899366	156.01935	40.19043	45860
0.015072525	193.12463	40.290039	45860
0.039182603	236.36035	40.389648	45860
0.024158508	214.65309	40.489258	45860
0.032108277	289.56821	40.588867	45860
0.038977712	295.23392	40.688477	45860
0.046055764	261.34448	40.788086	45860
0.059638172	291.59521	40.887695	45860
0.059120357	385.97873	40.987305	45860
0.067263842	465.60681	41.086914	45860
0.071018934	409.34933	41.186523	45860
0.068075955	571.90564	41.286133	45860
0.084739178	632.12915	41.385742	45860
0.091448426	735.20514	41.485352	45860
0.080607831	877.50519	41.584961	45860
0.094085932	990.4895	41.68457	45860
0.090356916	1000.7154	41.78418	45860
0.093381852	1039.0533	41.883789	45860
0.099860132	1260.8121	41.983398	45860
0.1125969	1438.1943	42.083008	45860
0.11408702	1424.5349	42.182617	45860
0.11980161	1733.0321	42.282227	45860
0.12381375	1658.8092	42.381836	45860
0.13197958	1889.0894	42.481445	45860
0.13235956	1989.5801	42.581055	45860
0.14466047	2146.7627	42.680664	45860
0.14508888	2471.7568	42.780273	45860
0.14491007	2370.1255	42.879883	45860
0.13836473	2585.3826	42.979492	45860
0.13903528	2589.9026	43.079102	45860
0.16208366	2787.5261	43.178711	45860
0.15899539	2736.2576	43.27832	45860
0.17250329	2989.3	43.37793	45860
0.16535074	3109.7271	43.477539	45860
0.17186254	3257.4773	43.577148	45860
0.17468259	3367.865	43.676758	45860
0.18247217	3483.3318	43.776367	45860
0.18658116	3549.0671	43.875977	45860
0.17751753	3548.4951	43.975586	45860
0.19738451	3806.4087	44.075195	45860
0.20002201	3842.7188	44.174805	45860
0.20673499	4022.9563	44.274414	45860
0.19217655	4009.3398	44.374023	45860
0.20211563	4089.5491	44.473633	45860
0.21585822	4178.3892	44.573242	45860
0.20906702	4347.7046	44.672852	45860
0.21295622	4411.8379	44.772461	45860
0.21449476	4546.4717	44.87207	45860
0.22372231	4538.3081	44.97168	45860
0.22502616	4573.3569	45.071289	45860
0.2181828	4575.23	45.170898	45860
0.22616982	4820.5669	45.270508	45860
0.21924451	4798.6963	45.370117	45860
0.22662058	4788.7231	45.469727	45860
0.22703037	4944.0669	45.569336	45860
0.22854656	4925.7124	45.668945	45860
0.22399426	4896.019	45.768555	45860
0.23693219	5127.9019	45.868164	45860
0.24076179	5174.2905	45.967773	45860
0.25591999	5259.9995	46.067383	45860
0.2377145	5144.1851	46.166992	45860
0.24969503	5200.3252	46.266602	45860
0.23944303	5309.7222	46.366211	45860
0.24896488	5389.4946	46.46582	45860
0.24268031	5457.2852	46.56543	45860
0.26141107	5365.9595	46.665039	45860
0.24861097	5303.3335	46.764648	45860
0.25394931	5307.4141	46.864258	45860
0.25481731	5352.2139	46.963867	45860
0.25371462	5397.3481	47.063477	45860
0.24415925	5412.4834	47.163086	45860
0.24943799	5499.9702	47.262695	45860
0.23975968	5404.8794	47.362305	45860
0.24866685	5434.751	47.461914	45860
0.25721267	5461.7119	47.561523	45860
0.24654716	5414.769	47.661133	45860
0.2454482	5286.2349	47.760742	45860
0.26088208	5257.9326	47.860352	45860
0.24251267	5248.5898	47.959961	45860
0.25690347	5248.439	48.05957	45860
0.25789812	5299.3877	48.15918	45860
0.25206432	5321.5435	48.258789	45860
0.2470836	5108.604	48.358398	45860
