MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	104.04883	s	7/22/2025 2:43:54 PM
AXIAL Displacement	AXIAL Force	Time	Date
mm	N	s	d
0.2643168	7137.8931	47.369141	45860
0.25619939	7042.583	47.46875	45860
0.24468824	7011.3857	47.568359	45860
0.24215505	6897.7939	47.667969	45860
0.24440885	7017.2725	47.767578	45860
0.24727732	6876.4272	47.867188	45860
0.24550036	6970.7642	47.966797	45860
0.25112554	6955.5181	48.066406	45860
0.25337562	6999.5205	48.166016	45860
0.25114417	6855.8521	48.265625	45860
0.25720894	6852.6396	48.365234	45860
0.23747236	6774.2295	48.464844	45860
0.25234744	6848.5771	48.564453	45860
0.23753569	6612.3477	48.664063	45860
0.24468452	6644.6968	48.763672	45860
0.24391711	6680.7969	48.863281	45860
0.24548918	6598.0713	48.962891	45860
0.23471937	6595.2993	49.0625	45860
0.24591759	6379.8027	49.162109	45860
0.22256747	6444.894	49.261719	45860
0.24045259	6367.0894	49.361328	45860
0.22185221	6414.2031	49.460938	45860
0.2309531	6234.603	49.560547	45860
0.22758171	6263.7939	49.660156	45860
0.22650138	5802.1714	49.759766	45860
0.22755936	6039.1445	49.859375	45860
0.21767244	5752.0479	49.958984	45860
0.21763146	5631.9712	50.058594	45860
0.21380559	5626.3052	50.158203	45860
0.2191551	5520.6514	50.257813	45860
0.20147488	5326.5391	50.357422	45860
0.20653009	5119.3296	50.457031	45860
0.1925528	5021.9536	50.556641	45860
0.18782169	4963.8408	50.65625	45860
0.19884482	4751.3213	50.755859	45860
0.19963458	4660.7832	50.855469	45860
0.19254163	4546.6519	50.955078	45860
0.19537285	4381.8232	51.054688	45860
0.17041713	4265.2329	51.154297	45860
0.17387047	4057.1829	51.253906	45860
0.17758086	3969.8428	51.353516	45860
0.17941743	3795.8755	51.453125	45860
0.16987696	3597.175	51.552734	45860
0.16285107	3435.9087	51.652344	45860
0.16092509	3299.4011	51.751953	45860
0.15564635	3158.6956	51.851563	45860
0.14767051	3037.543	51.951172	45860
0.14188886	2769.864	52.050781	45860
0.14237314	2832.5527	52.150391	45860
0.14406815	2595.5557	52.25	45860
0.13501197	2381.5452	52.349609	45860
0.13105571	2115.3611	52.449219	45860
0.1106374	2181.4653	52.548828	45860
0.11045113	1812.587	52.648438	45860
0.12098998	1748.6726	52.748047	45860
0.11288747	1533.8607	52.847656	45860
0.11646003	1325.1615	52.947266	45860
0.10951608	1257.3625	53.046875	45860
0.087581575	1053.2052	53.146484	45860
0.090751797	1018.1014	53.246094	45860
0.10585412	743.95782	53.345703	45860
0.081341714	483.35641	53.445313	45860
0.081598759	289.04803	53.544922	45860
0.073771924	348.6413	53.644531	45860
0.074371696	71.011658	53.744141	45860
0.078380108	-77.608772	53.84375	45860
0.042129308	-270.33224	53.943359	45860
0.044908375	-390.90335	54.042969	45860
0.039886683	-758.69	54.142578	45860
0.044491142	-906.80609	54.242188	45860
0.036969781	-1102.1458	54.341797	45860
0.037800521	-1120.9492	54.441406	45860
0.042650849	-1315.4919	54.541016	45860
0.016629696	-1594.2256	54.640625	45860
0.013418496	-1818.0215	54.740234	45860
0.019416213	-1834.0818	54.839844	45860
0.010229647	-1901.7777	54.939453	45860
0.010494143	-2191.7954	55.039063	45860
-0.0027939677	-2437.5291	55.138672	45860
-0.0056810677	-2513.3396	55.238281	45860
-0.019989908	-2730.1484	55.337891	45860
-0.017166138	-2730.7837	55.4375	45860
-0.025566667	-2966.0149	55.537109	45860
-0.030785799	-3147.1304	55.636719	45860
-0.031299889	-3241.9426	55.736328	45860
-0.05029887	-3522.4001	55.835938	45860
-0.053029507	-3702.4746	55.935547	45860
-0.048525631	-3766.2947	56.035156	45860
-0.054109842	-3801.6333	56.134766	45860
-0.054493546	-4108.4204	56.234375	45860
-0.06313622	-4359.0117	56.333984	45860
-0.07442385	-4334.0889	56.433594	45860
-0.080738217	-4542	56.533203	45860
-0.084999949	-4627.9087	56.632813	45860
-0.074181706	-4703.1221	56.732422	45860
-0.085830688	-4789.2041	56.832031	45860
-0.099848956	-4736.4458	56.931641	45860
-0.091161579	-4729.9727	57.03125	45860
-0.096976757	-4739.6191	57.130859	45860
-0.10560825	-4777.8262	57.230469	45860
-0.1164265	-4754.522	57.330078	45860
-0.10762364	-4819.0791	57.429688	45860
-0.11184439	-4825.5845	57.529297	45860
-0.12587011	-4821.4272	57.628906	45860
-0.12802705	-4863.1343	57.728516	45860
-0.13039634	-4850.519	57.828125	45860
-0.14573336	-4843.3721	57.927734	45860
-0.13953075	-4885.3901	58.027344	45860
-0.14066324	-4828.8169	58.126953	45860
-0.15867501	-4847.6675	58.226563	45860
-0.16485155	-4885.5166	58.326172	45860
-0.14212728	-4873.9707	58.425781	45860
-0.16928464	-4848.686	58.525391	45860
-0.16792491	-4838.9531	58.625	45860
-0.18640608	-4881.0698	58.724609	45860
-0.1802668	-4831.2783	58.824219	45860
-0.18873811	-4889.2188	58.923828	45860
-0.17352775	-4840.1318	59.023438	45860
-0.19493699	-4884.5483	59.123047	45860
-0.19866228	-4836.8076	59.222656	45860
-0.19247457	-4882.1064	59.322266	45860
-0.1889728	-4896.8647	59.421875	45860
-0.2014637	-4873.3301	59.521484	45860
-0.20314008	-4846.0996	59.621094	45860
-0.19841641	-4887.3091	59.720703	45860
-0.20788983	-4903.7876	59.820313	45860
-0.21065027	-4863.2227	59.919922	45860
-0.20277128	-4866.7236	60.019531	45860
-0.2180934	-4895.4512	60.119141	45860
-0.22448227	-4904.3477	60.21875	45860
-0.22424012	-4878.0605	60.318359	45860
-0.22784993	-4846.6572	60.417969	45860
-0.22446737	-4931.8452	60.517578	45860
-0.22649392	-4872.5605	60.617188	45860
-0.23193285	-4883.334	60.716797	45860
-0.23302063	-4923.0356	60.816406	45860
-0.24529919	-4903.8071	60.916016	45860
-0.23821741	-4902.9541	61.015625	45860
-0.24132803	-4904.6982	61.115234	45860
-0.24657696	-4919.4824	61.214844	45860
-0.24042651	-4888.8203	61.314453	45860
-0.24399534	-4871.1436	61.414063	45860
-0.25392696	-4913.8457	61.513672	45860
-0.24842843	-4925.4453	61.613281	45860
-0.23759156	-4856.4077	61.712891	45860
-0.25681034	-4905.9023	61.8125	45860
-0.24542212	-4889.6206	61.912109	45860
-0.25589019	-4934.5596	62.011719	45860
-0.24228916	-4899.9609	62.111328	45860
-0.25027618	-4933.8853	62.210938	45860
-0.24048612	-4917.9551	62.310547	45860
-0.24548173	-4909.8975	62.410156	45860
-0.25169924	-4919.9878	62.509766	45860
-0.2556406	-4921.0698	62.609375	45860
-0.2604574	-4933.8066	62.708984	45860
-0.26039779	-4906.2012	62.808594	45860
-0.25997683	-4894.3599	62.908203	45860
-0.24794787	-4842.1157	63.007813	45860
-0.23971125	-4847.2651	63.107422	45860
-0.24411827	-4844.6675	63.207031	45860
-0.2553612	-4829.2749	63.306641	45860
-0.25382265	-4806.4038	63.40625	45860
-0.23259223	-4874.5723	63.505859	45860
-0.24275109	-4860.5801	63.605469	45860
-0.24091825	-4836.9385	63.705078	45860
-0.23593381	-4793.0884	63.804688	45860
-0.24184957	-4825.9897	63.904297	45860
-0.23927912	-4829.4365	64.003906	45860
-0.23023412	-4810.5977	64.103516	45860
-0.24526566	-4840.5654	64.203125	45860
-0.24004281	-4768.771	64.302734	45860
-0.24144724	-4767.1079	64.402344	45860
-0.23049489	-4817.8896	64.501953	45860
-0.2235584	-4780.4106	64.601563	45860
-0.22760406	-4767.7173	64.701172	45860
-0.22449717	-4775.7896	64.800781	45860
-0.21279976	-4804.5688	64.900391	45860
-0.21280348	-4791.0493	65	45860
-0.2162382	-4751.1436	65.099609	45860
-0.20512566	-4734.3887	65.199219	45860
